MemberName,Message
Isam Rajab,"Walaikum Assalam,   If the judge issued the Khul' and then the divorce is out of place. But if you decided that you'll go ahead and do the khul' then the husband decided to divorce then it's valid."
Isam Rajab,"Walaikum Assalam,   You need to understand the hadeeth first and know what happened exactly before you establish any conviction.   Here in this hadeeth the woman was married but the man was unmarried, so the unmarried is punished differently than the married. There's no difference whether it's male or female.   The aya you mentioned about keeping the female inside the house is abrogated."
Isam Rajab,"assalam o alaikum i am the chair of an islamic project at a christian university.  the majority of the &quot;muslims&quot; oncampus follow the ismaili tradition of agha khan.  becaue my group is an academic group that focuses on erasing the misconceptions of islam by teaching the realities and truth from the Quaran and Sunnah i tend to stay away from all factionalism amongst Muslims.  the ismaili students oncampus have been trying to breach the limits that ive set.  i do not want to disclude them because if someone tells me they are Muslim, it is not my place to decide how righteous or practicing of a Muslim they are.  however, they want to bring in Ismaili philosophy and teach topics like women, jihad, and tawheed based on it.  this really puts me a bad position because their thoughts are very different from what is found in the Quaran.  How should i go about dealing with the Ismaili students because i dont want to alienate them but i dont want them saying anything about Islam that isnt accurate or biased. Jazakallah Khair."
Isam Rajab,"Walaikum Assalam Warahmatullah,   Dua in sujud includes both Fard and Nafl, no difference."
Isam Rajab,Can a man have intimate relations with both his wives together?
Isam Rajab,"Walaikum Asalam,   Uloohiyah refers to Ilah &quot;God&quot;, Uboodiyah refers to Ibada &quot;Worship&quot;. In Aqeeda they're the same. To single out Allah in worship."
Isam Rajab,"Walaikum Assalam Warahmatullah, I don't think the title you chose for your question is subitable and it doesn't fit your question. You don't need to do anything with the dead fish, but it's better to be a good doer in everything and maybe you're able to feed that fish to a cat and you'll be rewarded for that but even if you dumped it in the garbage or flushed it in the toilet there's no sin on you."
Isam Rajab,"The Ayat of the Quran are clear Arabic speech, no argument about that. Yet, that doesn't mean everybody knows everything and all the meanings. Otherwise, there's no difference between a scholar and an ignorant and all Arab will be scholars simply because they know Arabic! If you want to understand this Ayah 3:7 then read it fully, don't pick and choose, Allah is telling you that in this miraculas book there are words that could be understood by everybody, by many, by only the scholars and there are words that their reality couldn't be perceived save Allah. When Allah tells us that he rose over his throne, we know what's the meaning of rising over a throne, but we don't know the reality of it because we're creatures and AlMighty God is a creator. When Allah tells us about his hand, we know what's the meaning of a hand but we don't know the reality of it in regards to our creator becasuse even the creatures themselves they have many different hands while they're all creatures."
Isam Rajab,The Messenger Sallallahualaihi wasallam used to pray aprox. one third of the night which is 4 hours sometimes and 2 hours sometimes and in between sometimes.   Why you limit your options to two only! Whether two raka'h or 11? Why don't you pray 4 average raka'h and you pray witr then? that's better in your case. Maitaining the number itself (11) is not better than praying a lengthy prayer as Aisha Radiallahu Anha said: &quot;Don't ask about their lenght and beauty!&quot;.
Isam Rajab,Yes you leave the prayer if it's optional and respond to your parents unless you know it's ok with them if later on they knew that you're in prayer then you don't leave it. The strong opinion is that you restart the prayer instead of continuing it but there's an opinion that you can continue the prayer as long as the gap was not long.
Isam Rajab,"Walaikum Assalam,   Yes it could be jinn and it could be something else! It's very difficult to judge without physical presence. Some scholars considered the one who doesn't pray a disbeliever. Other scholars said he's committing a major sin but he's still muslim.  If the preson recites Quran once he wakes up, eats 7 dates, performs wudu, reads the thikr and starts prayer then there's no power on earth will stop him."
Isam Rajab,"Asalam o alikum wa rehmatullahi wa barakatu,  Some scholars say that Prophet Mohammad Sallalaho Alaihi wasallam was born on 12th Rab-ul-Awwal. While the other scholars say that he was born on 9th Rabi-ul-Awwal.   I am confused. When was he actually born?  Asalam o alikum wa rehmatullahi wa barakatu"
Isam Rajab,"Is it permissible for a woman to hug her father in-law? For example, when the woman comes back from another country."
Isam Rajab,"Walaikum Assalam Warahmatullahi Wabarakatuh,   You recite the Basmala secretly if you perform the Wudu in the &quot;Restroom&quot;, usually there's a difference between the Wudu Area and the Restroom, so if the Wudu Area is separate then you say it aloud.    We don't say any thikr in the lavatory, we say before we enter and after we leave."
